Current__abs_energy,Audio__mean_abs_change,Audio__cid_ce__normalize_False,Audio__number_crossing_m__m_1,"Audio__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""min""",Current__sum_of_reoccurring_data_points,Current__sum_values,Audio__spkt_welch_density__coeff_5,Audio__range_count__max_1__min_-1,Audio__spkt_welch_density__coeff_8,Audio__lempel_ziv_complexity__bins_3,Audio__benford_correlation,Audio__lempel_ziv_complexity__bins_5,"Audio__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""min""",Audio__quantile__q_0.8,Audio__quantile__q_0.2,"Audio__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""max""","Audio__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""max""","Audio__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""min""",Voltage__quantile__q_0.7,"Audio__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""max""",Audio__variance,Audio__variation_coefficient,Audio__standard_deviation,Audio__root_mean_square,Voltage__quantile__q_0.6,Voltage__median,Audio__c3__lag_1,Audio__quantile__q_0.1,Audio__energy_ratio_by_chunks__num_segments_10__segment_focus_0,Audio__c3__lag_2,Audio__quantile__q_0.9,Current__mean,Audio__c3__lag_3,Audio__binned_entropy__max_bins_10,Voltage__index_mass_quantile__q_0.1,Voltage__energy_ratio_by_chunks__num_segments_10__segment_focus_0,Current__quantile__q_0.3,Voltage__root_mean_square,Voltage__c3__lag_1,Voltage__c3__lag_3,Voltage__c3__lag_2,Voltage__quantile__q_0.1,Audio__absolute_sum_of_changes,Voltage__mean,"Audio__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""var""",Audio__lempel_ziv_complexity__bins_100,"Audio__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""var""",Audio__quantile__q_0.7,Audio__energy_ratio_by_chunks__num_segments_10__segment_focus_9,Current__quantile__q_0.4,Current__ratio_beyond_r_sigma__r_2,Voltage__quantile__q_0.2,Current__energy_ratio_by_chunks__num_segments_10__segment_focus_3,"Audio__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""var""",Current__variation_coefficient,Current__median,Audio__large_standard_deviation__r_0.15000000000000002,Audio__energy_ratio_by_chunks__num_segments_10__segment_focus_6,Audio__kurtosis,Audio__quantile__q_0.3,Voltage__ratio_beyond_r_sigma__r_1
8775596.273389112,0.030072868505801185,29.49692020962992,2524.0,1.453431007318676,1114292.9916869998,1114440.413465,3.564125616775472,12980.0,0.28960426045831367,0.020666586751254056,0.9339971477994602,0.03279451903216288,1.6602601233465466,1.992188,1.523438,1.848345923829247,2.05063790247002,1.7099727599960521,19.388502,1.798113618851045,0.12650644888239806,0.20278786497228343,0.35567745062401424,1.789638742960442,19.291681,19.231169,6.046862445047254,1.328125,0.09601293183114201,6.019200080878159,2.182617,2.5690663116539723,5.977137326000284,1.7465703185659793,0.09766662363529065,0.10471163093875258,0.524393,19.054320032645027,6923.339776876695,6921.088977067681,6922.016935939489,18.287159,13045.339702000001,19.042492610850363,0.07430515863775965,0.15360357037474182,0.009194570561552403,1.865234,0.09686684025131245,0.524393,0.029931395691944526,18.613932,0.09680685075035654,0.0023691418275483505,1.4370451383063176,0.670878,0.0,0.09965478007640874,1.558709774256307,1.655273,0.13559493951018
4715021.704351644,0.02403703547766668,22.773990520825258,998.0,1.4373889642764952,853079.733462,853166.9735500001,2.086509511484471,4594.0,0.22325986160935382,0.016660278941070895,0.9231858187104633,0.02808807583009273,1.6558557283592015,1.943359,1.567383,1.8521703232858782,2.0665878818092507,1.70760093139011,19.388502,1.800021779923487,0.0771248713124455,0.15834994560020668,0.27771364984898655,1.7756487754543324,19.279579,19.243271,5.791797256938013,1.416016,0.09752442331996011,5.775147977716308,2.094727,1.9938279930778868,5.749243493048577,1.5382160420519126,0.09826970535447203,0.10349067819757081,0.524393,19.15354525461892,7024.320812249598,7021.573771062858,7022.5633390910225,18.468699,10285.519592000004,19.147549867266953,0.06646387481706055,0.13509572240502543,0.00821491444336756,1.84082,0.0978142454978587,0.524393,0.07992914298534251,18.759163,0.15682409842316453,0.002175549062081352,1.3310899739581628,0.670878,0.0,0.10014726213081901,1.8411094350323345,1.669922,0.18776875186957823
8303640.608421058,0.023058638397890723,24.092716406220926,1022.0,1.4656786111651299,1385610.384036,1385796.061624,1.521768897451141,4329.0,0.1102401556099975,0.01502785409035409,0.9212903745416026,0.027430555555555555,1.666133664468125,1.938477,1.572266,1.842262364814089,2.0375381949255464,1.7110751105020272,19.243271,1.7971643167763114,0.07049389242221504,0.15136659279506254,0.26550685946358343,1.7740457456590608,19.182756,19.158552,5.760990184259948,1.44043,0.09782392059962956,5.74584079113503,2.070312,2.6438416926587305,5.72383951391665,1.505657129331493,0.09749885531135531,0.10504431361815049,0.524393,19.00591057226368,6867.579119047663,6865.5394535471305,6866.449902142877,18.468699,12086.392844000004,18.998408712959787,0.05211367485908528,0.14094551282051282,0.0069642185872482885,1.850586,0.09925275753318376,0.670878,0.020657814407814407,18.613932,0.38962795162475783,0.0020032444697073975,1.125337929284595,0.817362,0.0,0.10019235593444871,1.9865933754760148,1.665039,0.11346916971916972
12431147.108894276,0.04635462087061424,45.2154542619785,5630.0,1.319002954941574,1969409.6047480002,1969598.7130240004,6.522851425970398,26533.0,0.5908272157954412,0.029726372605090076,0.9455505950573497,0.04394168215613383,1.6133886554240249,2.099609,1.425781,1.896012011886725,2.182709958834762,1.6858559613456046,18.577623,1.8236088260645906,0.20674935933054714,0.2592027517273802,0.4546969972746105,1.8121850848999443,18.492905,18.444492,6.458075832700735,1.166992,0.09368626404595562,6.3958349802732135,2.338867,4.400197296396913,6.307700571213235,1.9956323669867337,0.09553054403774663,0.10948364745033264,4.186502,18.61199049892485,6454.074660205467,6453.521566448793,6453.746510573071,18.226645,20749.023620999993,18.603965899389213,0.12155394898313801,0.17689716185301688,0.019228459951180783,1.923828,0.09613103539593214,4.77244,0.01766022662281956,18.299261,0.09479590925588366,0.005531642627746847,0.6590678009262431,5.065409,1.0,0.10225286492426629,0.51018091122743,1.59668,0.29301231412639406
12899285.619567199,0.03391322016245237,37.05922637867981,3596.0,1.421306040181039,1533400.515794,1533400.5157940001,4.124538580573027,19403.0,0.45488903453856694,0.02205858031225192,0.935617638177557,0.03470453492987563,1.6482885645531482,1.99707,1.518555,1.8603281261755351,2.0881931650767984,1.7039307663583263,19.32799,1.8044918179678322,0.15394205202208952,0.22365133526663136,0.39235449789965393,1.797653188199583,19.243271,19.182756,6.190277077969184,1.289062,0.09517940110803332,6.151674494508391,2.216797,3.1700692060440927,6.0956550418851805,1.8045650919389047,0.09693784731410426,0.10624774298473674,0.524393,18.90215112069407,6763.002920523882,6761.133297960193,6761.877752654705,17.911976,16404.197637999998,18.886961917572847,0.08424216610863608,0.1561652388197936,0.011766292680104134,1.865234,0.0954173767369412,0.670878,0.02325350621857634,18.371878,0.05293973977330414,0.003270938454492546,1.285937695941937,0.74412,1.0,0.1062200460420603,1.709414293739664,1.650391,0.1728755953956073
13030305.751441663,0.03792915559064771,38.71326125281314,4086.0,1.5026304613569375,1826764.5780159999,1826859.7547109998,3.828506454681384,19418.0,0.3747588723545977,0.02479337165497532,0.9421195333923921,0.03879660301376981,1.6820233623881142,2.036133,1.479492,1.8265157237578735,2.0024906554901563,1.7192333066737664,19.19486,1.7888203472052897,0.15829715865130367,0.22679358891615264,0.3978657545596299,1.798858777194495,19.122244,18.795471,6.211653016763585,1.264648,0.09513877352873674,6.169831301132576,2.241211,3.7080649087242623,6.1102724930589005,1.8669206614894067,0.09635416666666667,0.10756865176800451,0.670878,18.73930374692094,6589.129617108215,6587.965039841525,6588.466585002221,18.154028,18686.595014,18.727658292421737,0.04734803492672458,0.17061452650038972,0.004720585529714336,1.90918,0.0967850794166849,0.890604,0.026948964016627695,18.238749,0.18707548086938214,0.0013064029025567211,0.9610118402242747,3.600565,1.0,0.10465763769431623,1.0008082150415358,1.611328,0.18508865939204988
7775607.627915196,0.03534693079591525,29.456078835186997,2556.0,1.4333565227625336,1152969.967505,1153233.1587360005,3.7149963005944193,12821.0,0.2542242157034034,0.025716552226383686,0.9390706676102838,0.03882516645859343,1.6582056829772938,2.026367,1.494141,1.8500507031399398,2.068226252046006,1.7076951557383684,19.231169,1.801134906782093,0.1575496984113121,0.2262644400474565,0.3969253058338711,1.7985985935511406,18.674444,18.480801,6.208003463123449,1.259766,0.09511816938652852,6.1691906540442885,2.250977,3.749327529182274,6.113840383227124,1.8590974394155184,0.09640618497711194,0.10748439592116933,0.670878,18.706671786038978,6554.356389927262,6553.616007830217,6553.927464563473,18.287159,10872.115015,18.696748014506607,0.08797304445311643,0.17066557428214732,0.011174168156242338,1.865234,0.0961290508064772,3.527323,0.027537193091968372,18.359774,0.12051703176317023,0.003223799104499415,0.8934802753667154,4.552713,1.0,0.10317369845877152,1.1435069765468002,1.650391,0.21369121930919685
13725839.341394624,0.03997941423113478,43.34318542662566,5784.0,1.3386406006309208,2360915.808296,2361299.95748,3.6136107674830877,29870.0,0.3374613825266646,0.026576002658985153,0.9459982924826185,0.039964408375803236,1.624199321905317,2.084961,1.430664,1.8840647470465177,2.160932742548582,1.690720809288028,18.577623,1.8185322947732983,0.19313948759677976,0.2505225769391817,0.43947637888375723,1.808450334619247,18.529213,18.492905,6.39323064588585,1.191406,0.0942830609147144,6.348721426675803,2.319336,4.087670267629625,6.285472664100609,1.9737114938844202,0.09594158541989807,0.10847099391001624,3.600565,18.595428649091982,6435.5801051046965,6435.211643574689,6435.342106113054,18.226645,23094.62836300001,18.588784856681393,0.11093643356549181,0.16793499335253712,0.01639020085089709,1.928711,0.09750610125523365,4.11326,0.015446695656990915,18.299261,0.10412541802006825,0.004861012008261141,0.6496462670422319,4.479471,1.0,0.10046180703584855,0.5103002719762926,1.586914,0.26246053068912034
11973494.5743062,0.036672998912931444,32.60547328504098,3038.0,1.3958261518035493,1370464.951548,1370528.5608609999,4.247375488395976,16615.0,0.5189677262958776,0.025089964014394242,0.9393939794255024,0.03869077369052379,1.6423023996164499,2.026367,1.489258,1.8662971971854254,2.105504203351987,1.6998830318639158,19.219065,1.8092634152900549,0.1821787964367332,0.24334093930746523,0.42682408136928407,1.80520179617508,19.122244,18.686546,6.333603363794305,1.230469,0.09434823656363171,6.288652824029188,2.275391,4.281189276979832,6.224422789046256,1.8409909275188894,0.09584291283486605,0.1086682990031105,0.670878,18.6223044837651,6472.811951793106,6471.942319866081,6472.3186691020655,17.790949,11740.017123000005,18.605123716329096,0.10315345036325663,0.163484606157537,0.014503869082715785,1.865234,0.09384028817992535,0.74412,0.039818447620951616,18.117722,0.23882860409467097,0.00419699519024957,1.020122262665718,3.966776,1.0,0.10608843220718917,1.2608922765449022,1.655273,0.2572939574170332
12994280.241470698,0.040440408087534754,41.18996651657789,5358.0,1.3317224375911971,2160768.271398,2161205.105112001,4.001897532918509,28480.0,0.3474916745844803,0.027211151621825497,0.9462549740629255,0.04096013012320845,1.6190161096021267,2.104492,1.416016,1.8897988079571315,2.164664088942573,1.6880428259592293,18.565519,1.8211074854367886,0.2010945211489249,0.2556451565037185,0.44843563768831407,1.810546201323172,18.517109,18.480801,6.433035154423712,1.171875,0.09392377698659199,6.38727744451062,2.333984,4.245515434671236,6.321997309487678,1.9939464213622353,0.09573013578073925,0.1089867565185048,3.673807,18.561488172577945,6400.6116213307205,6400.137849504306,6400.3391079180265,18.166132,20586.391939000005,18.554689440187325,0.10591138111179316,0.16962770304249433,0.016798907117334054,1.933594,0.09754409623323046,4.186502,0.01865806512446568,18.250851,0.10643544482203493,0.004920660644836189,0.6451387528750262,4.552713,1.0,0.10025699451008807,0.4159107666186235,1.586914,0.2531312861453357
4196950.178790816,0.023839543203846597,21.950035034134274,1316.0,1.4703821154112753,856794.590175,857023.2695670001,1.608578881594139,6260.0,0.17263215503774798,0.018048695075199055,0.9309909793482123,0.029086644795045708,1.6709863591301461,1.972656,1.542969,1.8369754459127388,2.0400372157727236,1.7146436526781739,19.170654,1.7934801990597584,0.09201716695535926,0.1729475474134209,0.30334331532993974,1.7799993304744266,19.158552,19.134346,5.8709225215417655,1.37207,0.0970442131177241,5.855408628460044,2.133789,1.974489617662102,5.83136454452044,1.6436124762799946,0.09839464759657918,0.10324219029710749,0.524393,19.031641384550777,6891.125939128744,6888.853064382325,6889.688901010151,18.456596,10347.482209000003,19.026843567045578,0.05594960530712736,0.14445637348864643,0.005723814557700373,1.865234,0.09735981482652949,0.524393,0.07316471910940725,18.662342,0.11009393339959543,0.0015327431927391671,1.216633863294334,0.670878,0.0,0.10156888262408886,1.1680955175183327,1.655273,0.19248562370982011
8863370.144822063,0.03768405689141708,30.315174805389827,2742.0,1.4103629796841493,1102786.1113139999,1102822.3778960002,5.272350240989902,15050.0,0.34312552401651447,0.0270524548402038,0.9416263888254807,0.04038689786938397,1.6469757531060056,2.050781,1.469727,1.8624212525724673,2.0919934914802596,1.7021828721710668,19.255373,1.8076528683503925,0.18892702253219595,0.24778386193571858,0.4346573622201699,1.8072278815618736,18.710752,18.43239,6.369467269449822,1.206055,0.09418545313357149,6.324149337236679,2.304688,3.990643736596805,6.258920425749777,1.9305707029503993,0.09622872278832793,0.1078411703834202,0.670878,18.64678080586841,6495.67259796068,6495.206955334656,6495.385142434446,18.20244,10414.026806000002,18.63301576412691,0.10435794912507751,0.1758047707271885,0.014153619355585397,1.875,0.09609249999117779,2.941386,0.029397290412227883,18.262953,0.08442436794054398,0.004021863096791022,1.0069546977910155,4.77244,1.0,0.10299035558399049,0.9542816593464631,1.650391,0.22651183997220936
12035959.049546687,0.04301254084499737,38.21010384622716,4204.0,1.328486148226371,1604012.604303,1604123.528073,5.907376396522603,22496.0,0.5268495862090146,0.029186646993729252,0.9447656342149195,0.042751175765400225,1.6193137025774904,2.099609,1.430664,1.8898402066214606,2.1724314207263915,1.6887736558309583,18.541315,1.8207387124412306,0.2170940447287416,0.26563734298718683,0.4659335196449614,1.8148510306230474,18.43239,18.359774,6.512001342094912,1.152344,0.09334874684237862,6.454927651251282,2.353516,4.622727798993107,6.3739653307808455,1.9797843869192786,0.0955309387679823,0.10944577246584933,3.820292,18.478916338662415,6319.905861297624,6319.300431384096,6319.570184210845,18.008797,14925.652761000003,18.467476408515083,0.12428989958585931,0.1731660365178901,0.017836569672684106,1.904297,0.09341014170142793,4.699198,0.02471412762818148,18.117722,0.07532326618923477,0.005077201448458984,0.7893651621202861,5.138651,1.0,0.1025998569957047,0.6137074933961837,1.611328,0.31247694577646623
3421469.828494745,0.022157357813840484,20.990121876612584,960.0,1.4475593588838915,707027.1669770001,707315.5738470001,2.8668039870096793,4395.0,0.108483545927066,0.016559808520455244,0.9214630942996798,0.026422158566594894,1.6578424526640374,1.928711,1.586914,1.8501673571798958,2.0535562152856763,1.7087332911784876,19.267475,1.7990117076275682,0.073656076636781,0.15474234036875167,0.27139653025928867,1.7747348828797882,19.206963,19.146448,5.774447143606361,1.425781,0.09762318280016735,5.759935072347437,2.084961,1.6997548202644381,5.737115491138717,1.5381336453512653,0.09871722162411566,0.10256985767756037,0.451151,19.07524287593138,6938.596451224516,6936.687203244961,6937.282839886786,18.468699,9220.274834999998,19.07061366251249,0.0686016909828246,0.13975988157490002,0.008518058894693436,1.831055,0.09764762436088192,0.524393,0.08410392956013535,18.759163,0.16519129172237562,0.00224489800200979,1.3586235351777198,0.524393,0.0,0.10132857423358688,1.7131231982852966,1.68457,0.1806919986158105
