,Audio__cid_ce__normalize_False,Voltage__quantile__q_0.1,Current__lempel_ziv_complexity__bins_3,Current__lempel_ziv_complexity__bins_5,Current__lempel_ziv_complexity__bins_10,Current__lempel_ziv_complexity__bins_100,Current__fourier_entropy__bins_3,Current__permutation_entropy__dimension_6__tau_1,Current__permutation_entropy__dimension_7__tau_1,Current__mean_n_absolute_max__number_of_maxima_7
20,21.950035034134277,18.456596,0.0206106237098201,0.024269205249189,0.0352334304040106,0.1517850560306694,0.0907289936621287,5.194830140844051,6.485184583378191,17.68399128571428
21,30.315174805389827,18.20244,0.0051492299675775,0.0071430639184807,0.0127988941639647,0.1156278948587309,0.1252557017492216,5.980115399237548,7.6113032195606545,37.804668
22,38.21010384622716,18.008797,0.0044869282552563,0.008345628919218,0.0136336914422722,0.1104470213943194,0.0907289936621287,5.950975987201035,7.569005944852539,37.804668
23,20.990121876612584,18.468699,0.0177253152876038,0.0264822362350046,0.0372217202399261,0.1562211627191633,0.0907289936621287,5.583343520037301,7.030617514401365,18.939571714285712
24,45.35329659418032,18.250851,0.0033016217084136,0.0095636640976236,0.0141548249839434,0.1191494059087989,0.0799825257464707,5.896201741357929,7.484615684615068,31.23379585714286
25,41.13344371757698,18.020899,0.0037684465595529,0.0077470092560251,0.0118974851554313,0.1107175602514844,0.0907289936621287,5.960794379816613,7.578513219242412,37.81513128571429
26,31.11682400281375,17.996695,0.0046539268955297,0.018762348728081,0.0344896116325018,0.1316528772536428,0.0907289936621287,5.086984288353509,6.372501420924202,35.56555014285714
27,38.274050673048734,17.996695,0.0037315518783542,0.0070242620751341,0.0121869409660107,0.1085420393559928,0.1252557017492216,5.958389982476342,7.577633547937079,37.85698442857142
28,21.23398961469685,18.43239,0.0226784026465028,0.0317875708884688,0.0429406899810964,0.1746130671077504,0.0907289936621287,5.551738698353573,6.993421009796652,14.785693285714288
29,33.19859293859663,18.190336,0.0251856257208765,0.0357897202998846,0.0490989042675893,0.1692924596309112,0.0907289936621287,5.138798099786229,6.409667613149203,15.873863
30,35.932864098468905,18.250851,0.0212221545236873,0.0297829014879425,0.0416680028219599,0.1633503292286642,0.0907289936621287,5.237374009370433,6.535592937974714,15.811083857142858
31,40.45906483833327,18.178234,0.0030601127915918,0.0080287906946936,0.0152625128172263,0.1158537073827223,0.0907289936621287,5.885681578226896,7.474193615270616,35.324897428571425
32,41.23392504259394,18.311363,0.0029797934267463,0.009443256748403,0.0161659025345147,0.1244494384916546,0.0907289936621287,5.825492396711828,7.379932790333,30.417668714285718
33,29.95881915879151,18.081413,0.0251462954604075,0.0359370969822027,0.0500749613102914,0.1642418429197833,0.0453947781468581,5.022276372910089,6.25469358886126,16.281926571428574
34,20.91515256008414,18.299261,0.0193538600062637,0.0297330097087378,0.0410492679298465,0.1633969816786721,0.0907289936621287,5.6260247663986975,7.097501202099221,18.83493985714286
35,39.63003085401519,17.984591,0.0043898278630039,0.0075923118087763,0.0127151712450945,0.109659293613985,0.0907289936621287,5.989218968484064,7.623432821922385,37.804668
36,23.132500943180418,18.396082,0.0208700117370892,0.0282839397496087,0.0375171165884194,0.1619791666666666,0.1252557017492216,5.483774337605009,6.886158117756338,15.737841714285716
37,45.66310077041512,18.154028,0.0034426410105757,0.0078033196239717,0.0128158049353701,0.1117049794359577,0.0799825257464707,5.905588171821259,7.499390406662743,33.72403228571428
38,34.819940516784435,18.154028,0.0224709524329042,0.0280861335369845,0.0397136837224525,0.1543714542875845,0.0907289936621287,5.139461822518424,6.388171053342074,19.630140714285712
39,18.41731416237509,18.069309,0.0244760598636557,0.0345953610992756,0.0470447645930975,0.1703105027694929,0.0799825257464707,5.055800873877271,6.298690450230233,18.05020214285714
40,24.516586633081232,17.863564,0.0057604105998835,0.0129404484566103,0.0166442195690157,0.1174377548048922,0.0907289936621287,5.984603103642218,7.619063046377326,37.81513128571429
41,40.0269573974023,17.984591,0.0036532518140284,0.0157425759204514,0.0201789673474872,0.1232258633431873,0.0799825257464707,5.898080976162978,7.494642334441055,32.15455671428571
42,37.53939537385215,17.464176,0.0040577066467831,0.011271037494674,0.0144200042607584,0.110503435236472,0.1252557017492216,5.9508340233321375,7.568905108496791,37.81513128571429
43,33.43313546780258,17.742537,0.0036835184821077,0.0070936148250098,0.0124115218246165,0.1079956006685017,0.1252557017492216,5.9719812672308725,7.594387303758036,37.846521142857135
44,41.11845787718672,17.573099,0.0057015848473134,0.0230630315036722,0.0324972216853498,0.1302455788558175,0.0907289936621287,5.16625640488124,6.476710118430452,34.19487485714286
45,26.69437228008648,17.899872,0.0054065743944636,0.0093186171527434,0.0195949703410776,0.1183306043005437,0.0799825257464707,5.998665969063823,7.631620100191391,37.82559457142857
46,31.86329593043782,17.343149,0.0064846672902191,0.0142011290753607,0.0194080705505077,0.1155464991982896,0.0907289936621287,5.975701081287408,7.607198939089304,37.81513128571429
47,30.069077834536444,17.415766,0.0050765783106027,0.0184571601407831,0.026603057633084,0.1279283985921689,0.0907289936621287,5.76280442397176,7.313245510075403,36.27704542857143
48,30.34297394216808,17.452072,0.0048285807031562,0.018424765281662,0.0293522772672792,0.1338643627646824,0.0453947781468581,5.529964942384428,6.984352781621011,35.492307857142855
49,19.645432977929516,17.718332,0.0056568842567196,0.0217490057597367,0.0303286135490949,0.1262428003291278,0.0907289936621287,5.495586369310269,6.931577456572269,35.68064514285714
50,25.843950467714105,17.718332,0.0053650442477876,0.0129885693215339,0.0157771017699115,0.1090800147492625,0.0907289936621287,6.047054305487425,7.709175808367776,37.82559457142857
51,27.876557951518546,17.234224,0.0052991581479254,0.01460087191822,0.0209147624774503,0.1184183328322309,0.1252557017492216,5.978513577633893,7.607923199415744,37.846521142857135
52,22.53037146738853,17.306841,0.0064867424242424,0.0134522306397306,0.0198705808080808,0.1178503787878787,0.0907289936621287,6.003067320692679,7.645531085037765,37.81513128571429
53,23.3752801155635,17.415766,0.0074643399729912,0.0177350607697501,0.0225143484132343,0.1209803342336259,0.0907289936621287,5.997789250576051,7.639795004071506,37.82559457142857
